"br1" "br2" "br3" "br4" "br5" "br6" "br7" "br8" "br9" "br10" "br11" "br12" "br13" "br14" "br15" "br16" "br17" "br18" "br19" "br20" "br21" "br22" "br23" "br24" "br25" "br26" "br27" "br28" "br29" "br30" "br31" "br32" "br33" "br34" "br35" "br36" "br37" "br38" "br39" "br40" "br41" "br42" "br43" "br44" "br45" "br46" "br47" "br48" "br49" "br50" "br51" "br52" "br53" "br54" "br55"
"gene1.fasta" 0.0358690579877059 0.0404872248388428 0.0237542338730715 0.0280423144581632 0.0259431952891458 0.0332176761594662 0.0193159931268649 0.021019666811765 0.0208284231711779 0.00815805814194014 0.0114650343985366 0.0108210026914228 0.0069624440324607 0.0385312321578123 0.021179470888614 0.0156456525913045 0.0171457875953922 0.014597271534339 0.0346587775631288 0.0219606133675392 0.0150645998343007 0.0319699840195896 0.0195582317021184 0.00882874821456727 0.012179638150602 0.0132981159931731 0.00645727013201257 0.019293176171801 0.0105241670295264 0.034057806539913 0.0233781795847874 0.0120776676682824 0.00991014756851692 0.0107500090417083 0.0198233739321631 0.0223536218433121 0.0091929008128327 0.0122086840063014 0.0258480697638344 0.00856683250816348 0.0143028806514508 0.0239431543362875 0.0204197362843912 0.0186051574925598 0.0110296749727044 0.0174795546781692 0.00846264500129017 0.0157095396716643 0.0108991794872116 0.0116932170786908 0.00879276301736894 0.0139122588200775 0.020878211340264 0.00932254547011323 0.0196051265015569
"gene10.fasta" 0.0314911035528714 0.0107410306948725 0.019950112200669 0.00696327564860647 0.0153857929255718 0.0129893499908596 0.0355385330618515 0.0378043524042814 0.0110490703971286 0.0274400239163349 0.0163393616527853 0.0133770923348789 0.0230511017052662 0.0182292097450016 0.00497651399888406 0.0220323642187203 0.0213610501110295 0.0087112067590565 0.0145138838150217 0.015266024836319 0.0115242939432949 0.0242463821564519 0.01442518552772 0.018133896203807 0.0342273230186652 0.0103213246951732 0.0179071666742014 0.0124363871031396 0.0173509484719183 0.0136097479484087 0.00420522826590868 0.0120053514097489 0.0215795260143327 0.0180987664375691 0.0348990925666717 0.0326720123599445 0.00457276903922509 0.00924297885635112 0.0210703097687626 0.0249419430695535 0.0133666608531538 0.0383587181752214 0.0154304519552385 0.0209307792025744 0.0035397204555822 0.023262403020479 0.0111930613259984 0.0105046064963536 0.0106178566205649 0.0348605850942939 0.0164681934590935 0.0300722362853099 0.00416679598620906 0.0307625904853263 0.0117842530837426
"gene100.fasta" 0.0321013869906793 0.0414989101919448 0.0200501316680122 0.0269191846497435 0.0238449852496528 0.0364639773238281 0.0145031229865208 0.0174985839262339 0.0241881508004453 0.00481316523179929 0.0113507383170734 0.0146623061473464 0.00486298402198963 0.0450380249421966 0.0225942912804279 0.0168652145807273 0.0176411344342738 0.0192404469145523 0.0384618981249818 0.0291195851000375 0.0151396588421412 0.0302087888441823 0.0180157025082862 0.00601647591222081 0.0158479015403919 0.00996254477916874 0.00819832176863785 0.0209368448187997 0.00933369278830772 0.0318253232158861 0.0218584355565442 0.0157321883928552 0.013001327718716 0.0140666357729456 0.0191170194017064 0.0224088829356181 0.00616965782667251 0.0106089298303633 0.026421418558284 0.00770922207525602 0.0163237206039081 0.0180049396788198 0.01934557993608 0.0197203563166875 0.00957112743350122 0.0180532203334449 0.0140237917039008 0.0112177573107344 0.00878126834560309 0.0105505629803973 0.00999292066154381 0.0148728351264634 0.0210612716452636 0.00614634010052155 0.0180371118536803
"gene101.fasta" 0.0273392017553316 0.0116190960309983 0.0100857378854862 0.0119857982613307 0.0176351603386373 0.00766908496271531 0.0271015919479426 0.0361345049792388 0.00957448268434251 0.0297568381271368 0.0158980491535389 0.0108137999032931 0.0184606748825436 0.0124787899881062 0.00883358331786505 0.0201601860845862 0.0149453283801667 0.0110916464220755 0.0170224671634539 0.00663655431601796 0.00984245456318056 0.0235504337575509 0.0208901545003954 0.0227423772906787 0.0343103924017812 0.0120400310276563 0.0206268110685033 0.00989051904696179 0.0160763553074778 0.0212324212496531 0.0047477752344931 0.0100555276236377 0.0230339944309743 0.0146292392793051 0.0411861058522648 0.0365316429967266 0.0056385231712758 0.0113887155409961 0.0198612220428388 0.0270160403464572 0.0206236188941013 0.0332317265980355 0.0170814994827825 0.0221720962888413 0.00699378187816483 0.0230328222225984 0.0135621567059102 0.011352546003711 0.0086813684917597 0.0434649171603995 0.0163790071236511 0.0299440876426853 0.00211667865153478 0.0284938047254951 0.0123365748127136
"gene102.fasta" 0.0231566007251864 0.0473870585561099 0.0238099101910922 0.0241429560329891 0.0240554120616146 0.032935600776317 0.0170498266183818 0.0163232240096152 0.0163970562110962 0.00700481151880903 0.008185312285791 0.0140780016538285 0.00892850411234373 0.0333260039756605 0.0246929587316666 0.0128591052597745 0.0197947746430463 0.0190471494812049 0.0269713246395843 0.0311365981740997 0.0112084647113379 0.03380573203853 0.0235295191301449 0.00761754762486819 0.0134575300694302 0.00779282702783194 0.00781714155294279 0.0198227029264983 0.00523580150311375 0.0460313595279141 0.0218268710569535 0.0132506926517562 0.00698802397653081 0.0166722035533343 0.023454305250115 0.0193686164180216 0.0121023206415607 0.0115993930079509 0.0222731896267898 0.0104146097204225 0.0121510963817847 0.0199208823603356 0.0161171298425507 0.0217625382202534 0.0165620453705921 0.0150054511482657 0.00764719597245499 0.0108605440772304 0.0134335906165536 0.0121513648229969 0.0127111991100116 0.0227210864016045 0.0206831446768927 0.0121278912728061 0.0205937980514087
"gene103.fasta" 0.0297387309136491 0.013123932218533 0.0129818489359712 0.00795542108510528 0.0127826129843137 0.00929066785170526 0.028700736855989 0.0293189569391038 0.0124503814854908 0.031468410352501 0.0182758655126002 0.0108091884043427 0.0169349523936244 0.0123923805359111 0.00718281242972863 0.0163041712001223 0.0166072839026536 0.00434204306795507 0.0152889165169776 0.0166763374255177 0.0124757472135746 0.0267952353336924 0.0177563003323321 0.0228970126173391 0.034777019101931 0.0188199680675354 0.0176685581743208 0.010001853598219 0.0160913524218915 0.0219189773617774 0.00506576703173076 0.0142568237162237 0.0275053363395247 0.0176806473061877 0.0405621523432208 0.036598483908007 0.00645201184258143 0.0169175908333617 0.0251299704666612 0.0235528625457207 0.0181099656437863 0.0374665299119268 0.00905841972526624 0.0184371096146377 0.00613798662402484 0.018636609279118 0.0119633779757438 0.00867312927186976 0.0106517811150423 0.0398861714401614 0.00980810300765634 0.0274839813029729 0.00936285883198977 0.0207996221659215 0.0179750325222538
"gene104.fasta" 0.0321221661582861 0.0465745593490458 0.0202193094403596 0.025754895554817 0.021040801153484 0.0288781931174431 0.0147014383487587 0.0195428049648305 0.0289888665305495 0.00386190976342013 0.0122413558111435 0.0140861193812513 0.00774038838244349 0.044878028408355 0.0253108501581477 0.0148937541083608 0.0115446335875228 0.0158469215217417 0.0342780116838968 0.020765204994749 0.0146688996175906 0.0349028252756673 0.0179469181214472 0.008811803408374 0.0199616895422412 0.0156251004785005 0.00805048273997085 0.0208248481248229 0.00847863433508772 0.0334841967992882 0.0195589290429569 0.0145335202405024 0.0113294590532222 0.0134121381102623 0.019312925612292 0.0233680619369963 0.00942032046094482 0.0126480256501309 0.0300973625589946 0.00679616658279193 0.00848852000397549 0.0244140534360226 0.0176404434480744 0.0181780157614243 0.00981870115253165 0.010009185566786 0.0106758556762889 0.016932616211131 0.0199249665146776 0.0113202718057128 0.00821136648767188 0.0122442665424921 0.023233200091768 0.00691646589140644 0.0154895512993457
"gene105.fasta" 0.0259100937711155 0.0128138757541138 0.0145905960941267 0.00705370125377393 0.0179188193819613 0.0100604368783424 0.0292163968107355 0.0287561034993712 0.0116285003425971 0.0244555395046543 0.0164511703115788 0.00951015993180811 0.0200237981157787 0.0147935549122354 0.00582149771233265 0.0191347121164723 0.0196988494046802 0.0109655936161899 0.0163348999676266 0.0110364367829377 0.00854075884725201 0.0295419883194835 0.018583184512702 0.0190351903184413 0.0276545905564738 0.0153004488359624 0.0219484200646463 0.012812152053422 0.0219526940826828 0.0215799072888648 0.0033926740656404 0.00921929646348776 0.0164163573447827 0.0208416878230637 0.0386469871316395 0.0310047734381568 0.00593419236323006 0.0132649637100632 0.022031545196801 0.0236303977215538 0.0131283860380531 0.0338732136268067 0.0137660705826232 0.0194660626363521 0.00767040950581925 0.0212107450861605 0.0155670689078006 0.0147339278939285 0.00845774810141962 0.0394705766793113 0.0119136400693123 0.0360315478084983 0.00661820743012317 0.0325251960047444 0.0180602533282651
"gene106.fasta" 0.0296187941573518 0.0440984932198577 0.0298689529023741 0.0250754626571307 0.0301764574835236 0.0305712269027359 0.0184502334429655 0.0210042485207548 0.0192141207090996 0.0080457695599213 0.0116962390822377 0.014978620712387 0.0073002696329391 0.0440999579830551 0.0181289645615311 0.0169872535983485 0.0206071271515987 0.0201961337507521 0.0310415113572928 0.0199262472726114 0.0151569686206733 0.0298782260567308 0.0144316843533437 0.00568550142544733 0.0165989157158934 0.0155362611898076 0.00409536066963715 0.024392319030487 0.00681366827082539 0.0360481863643695 0.0202428227405494 0.0128496075528274 0.00927192996747678 0.0109122814310399 0.0237433118703889 0.0198022431934243 0.0114694847600137 0.0138652582118285 0.0235823991139557 0.00915455007083595 0.0109667450564469 0.0208685081672456 0.0215156268766717 0.0194164057520158 0.010009213013953 0.0139341847596035 0.00550632859038618 0.0125541451241872 0.0104252485047602 0.0116463826947213 0.00963614673546016 0.0138677696270974 0.0268456717001185 0.0073319784206651 0.020858579708643
"gene107.fasta" 0.0292829630559608 0.0123910368566932 0.0130620023200439 0.006965883187899 0.0212109701232069 0.00568718800720527 0.0421463195456588 0.0318630334703807 0.00992504920049322 0.0263708480274798 0.0142025753045196 0.00898923644818123 0.0250591558906548 0.00990528817240842 0.00506843969832102 0.0171931676466225 0.0246916458735804 0.0101772585151846 0.0112778040819854 0.00821492052023014 0.00737056309824121 0.0160307291078827 0.00991642622804801 0.0166289743924992 0.0406407339124363 0.0210578787832182 0.0181696678451622 0.014672783547904 0.0165705346043691 0.0210262925167032 0.00742655934043043 0.00368178409697201 0.0145949797586538 0.0134988040130465 0.0404381337130346 0.0391170251403307 0.00414996451184836 0.0106760193327448 0.0171611359239489 0.0308809904269367 0.0137942324081515 0.0404531476873995 0.0152740710143032 0.0226586103072208 0.0080169330102788 0.0208808354114113 0.0224772474946171 0.00913996017482346 0.00155336072492626 0.0391453170064374 0.0159968992235311 0.0337628669736259 0.00144292444624185 0.0413585610778319 0.0166502667980792
