"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
"1" 0.115635261596196 0.140784085552011 0.180852941230138 0.22128359059241 0.239169120373191 0.282989388472457 0.300714330655352 0.332881843317613 0.358746814474814 0.407325482482686 0.46186175966728 0.473106450366313 0.506446560191159 0.523456751723679 0.506487748512185 0.458997882067287 0.453572815203872 0.452060615752137 0.421322829336853 0.394663534497369 0.401059887908748 0.383378182317584 0.392808965505543 0.310110075316301 0.326406447391847 0.323931082430849 0.342367098334553 0.328217943308731 0.33404797531896 0.334032686996387 0.281028192405818 0.349830241651906 0.305701135331037 0.283283048184845 0.241772540708087 0.237596509770609 0.268709746672211 0.25787425368766 0.255470267182923 0.250122501830303 0.258096075942395 0.231249522091484 0.213067553490719 0.221966794245397 0.218902083020881 0.176371691876521 0.203554955803002 0.147108486888248 0.16944835645402
"2" 0.110064655755661 0.137872138298774 0.192638391190251 0.220481777870142 0.241637619504202 0.285734975492804 0.304707935458574 0.332144976070646 0.352570573112966 0.416759759335018 0.454534703750969 0.462200147622255 0.507701527611002 0.521737464584242 0.509742406594359 0.467829940970083 0.468501797707036 0.457124274560018 0.43295899181257 0.389139083051619 0.401403338421783 0.394991524340693 0.39935910204782 0.319851553659901 0.324570832609973 0.321604493285034 0.33515922496669 0.33053218129971 0.339057580340921 0.339408972655817 0.288728724920119 0.366164724066384 0.307098084729596 0.297533853837454 0.235353525671396 0.245442810395757 0.282237757861949 0.25039007865323 0.250039359004609 0.261820716972178 0.258485467644119 0.252372360224531 0.232938714547595 0.222900488615304 0.217469564347568 0.186298660582441 0.205264148082709 0.152569325118491 0.18243717593701
"3" 0.102336928781036 0.141028096275276 0.188245804177868 0.234521067662209 0.241636360889135 0.299964538849874 0.300938306336327 0.329065457813327 0.358925533555366 0.395063545128607 0.460495734644143 0.466325310275411 0.496270425443657 0.517281638573847 0.509559682653375 0.456052126844341 0.471659901615948 0.449774005100337 0.42518389108777 0.37613095776353 0.393994746917868 0.386495229840953 0.405030054042686 0.329607194135943 0.337623515020865 0.312283289650036 0.32380569795057 0.340686168754955 0.35328210050421 0.336111308922988 0.291765269812179 0.357032533291304 0.312193315778098 0.29486857130485 0.234468375780573 0.236044100292352 0.27301707456279 0.233345553357547 0.26059715513865 0.250278120822684 0.254561732294619 0.237536429924173 0.221900183599947 0.196800779299291 0.214018910523209 0.178724779873037 0.210604280662111 0.133527501933428 0.16963979743088
"4" 0.0968072368497781 0.136659010548433 0.187466116022129 0.21009797286481 0.234242052366774 0.281985558234668 0.294896571017411 0.322892949809796 0.354108067543998 0.398300232123075 0.450577892644595 0.460980007839109 0.504879807209424 0.516325180540046 0.498455246789094 0.469867001262296 0.462933751881174 0.457244046759635 0.420583820463826 0.387120165762558 0.410484220655988 0.387251087526195 0.401858701703829 0.322079762489569 0.340777205047128 0.326224363978541 0.325188423810428 0.343592878938369 0.3489932919701 0.361423908176235 0.297384145424477 0.368579263324545 0.301932184695454 0.296766127349709 0.23804265452067 0.235294840575236 0.279946492063903 0.250771158627361 0.245755043905854 0.263737236403541 0.259554553401719 0.238764395603274 0.232831576648948 0.225656265178134 0.212334459085703 0.165776828313421 0.218669043056983 0.147799156784433 0.1716084198973
"5" 0.11917515720933 0.14650080174108 0.185415802656812 0.225676865015089 0.256128176044819 0.301081028434192 0.307632972127323 0.3336685039662 0.36832915097596 0.407150901041133 0.446677207637428 0.465604571074391 0.497054518867456 0.514198684348898 0.50137148412201 0.467665159756737 0.465162928556893 0.453435732064932 0.430770127612672 0.386349115730427 0.40135250488687 0.387204140019904 0.404466723710493 0.31476930319999 0.339971734589338 0.319435118141866 0.334326210407314 0.335410031045476 0.33462472909961 0.351307800991726 0.28675614346338 0.357548075446123 0.295658511252596 0.290690570954488 0.229405515289116 0.2363781247642 0.267202614218373 0.244677086281108 0.240392970427621 0.247694775755907 0.266655661958881 0.229771219551971 0.220016236544518 0.200133464550422 0.208510144326127 0.174580527092409 0.200414122389127 0.137081526880345 0.1583975497
"6" 0.115965975343524 0.140826653199121 0.180194731216138 0.236170479744509 0.255693334810959 0.304706444569143 0.316299381145563 0.33126967141369 0.355731797324687 0.411244122382904 0.44794570968155 0.455589057010285 0.506801927874095 0.508754229342307 0.522239267558744 0.475409471865601 0.478670121823712 0.460963849391855 0.436693451628964 0.394703723821719 0.401464484677923 0.3820966684576 0.38737198281032 0.337883641762672 0.344386278343657 0.330974123218586 0.341528390123503 0.331178601018492 0.326338117881269 0.342075866740536 0.287840805468497 0.360713133650477 0.292457511877297 0.297540372888211 0.233172481509274 0.2465291091816 0.274767132677178 0.247090760941638 0.263354439074558 0.268353257800542 0.27833568261162 0.235953042966886 0.22180799090941 0.214930185490393 0.221853723803616 0.16841455177225 0.197988339290125 0.150977518514386 0.181887459227879
"7" 0.113003469335851 0.142919313604711 0.186443883525355 0.224834743098415 0.252399442247328 0.300582303511385 0.303413793744145 0.332835019480314 0.364604415138552 0.415481621164642 0.458948224333257 0.467690867348941 0.510306066191579 0.515995899228243 0.511389278177581 0.47576040492935 0.478377179180179 0.463719096483472 0.434228543376421 0.400843846880051 0.412584827632936 0.387588844826679 0.407909712906636 0.324827281940605 0.335332295575923 0.328071217682099 0.351476782085351 0.340802481804299 0.35096913267866 0.35409663634682 0.278273626452751 0.352251754057818 0.288456915203009 0.287087239634105 0.240647679891347 0.233984741647067 0.272958413315634 0.24527030943967 0.254746371124538 0.260630050901423 0.268606550922309 0.235302224986532 0.219909647581628 0.229394658914244 0.20834329739987 0.18022136251433 0.198175809327255 0.139786385197963 0.159724790085081
"8" 0.111577307568006 0.160522279911087 0.204192209874184 0.223456120097981 0.241632106180959 0.294261996608671 0.309458575154868 0.311351140823272 0.353728896509618 0.396353709414217 0.458354977651436 0.477611085725539 0.516539981732141 0.524166625429409 0.509712601046272 0.47487941174166 0.474097841617759 0.471424660921697 0.44055959685516 0.391318954509857 0.416293115338957 0.400576675057045 0.402698036926492 0.311357321441423 0.327101178765838 0.320290879042704 0.340559150734806 0.345231822241855 0.341285768090649 0.360271990790066 0.284250726107285 0.372741401592846 0.303207956693525 0.293144178297438 0.241002217101145 0.228882581457051 0.277473591995011 0.254000110462792 0.253650670410088 0.270795729982693 0.273683512442131 0.240420390220977 0.229513204893873 0.222039195707006 0.228294962895707 0.18031755364768 0.212684015055424 0.146534009649823 0.164982301715647
"9" 0.0954244828794056 0.130953459162197 0.182531106633553 0.225051066935926 0.241097819921784 0.28218400268946 0.303837255225642 0.325948645150903 0.345347177744619 0.403013023093223 0.462308828009023 0.466659869797168 0.507168513102829 0.52493714272932 0.50270573244788 0.476417019557649 0.475806879552338 0.461563206829912 0.440096590227883 0.396464662679983 0.41023824373589 0.390161658802366 0.405143591635541 0.329900321794544 0.343932836332827 0.318302282653385 0.348715189134541 0.347487461912208 0.341742214312248 0.338847632504108 0.28087182971299 0.372907035970619 0.299898608864885 0.287264830237057 0.225399686511624 0.242635702049514 0.266257312337004 0.246340924713449 0.25544820348714 0.265346588930219 0.264493742728725 0.247336991947012 0.225544998449326 0.220132712400547 0.211372502637629 0.185727408126649 0.207752919540889 0.13913144103235 0.166800150395776
"10" 0.100436314020827 0.142935949156687 0.18912709963977 0.228619228104537 0.24253221681456 0.283832051405315 0.301196014135167 0.337338178410827 0.367340175448785 0.418360128285861 0.464103374785576 0.467750760667513 0.509739539181595 0.515049951217927 0.498940285610928 0.468348661158469 0.483710205495891 0.449685671793797 0.422368184463324 0.380360263934272 0.39356141029119 0.388446835778003 0.40431687183248 0.310966254495586 0.341866622125945 0.32692768510398 0.341651624467815 0.346805120521558 0.348849895523324 0.344381201024856 0.292645359895847 0.363426178392499 0.299311052280129 0.290032235036035 0.239083440296129 0.251082594974232 0.275855119059109 0.24907134706734 0.255803133673557 0.275456477925866 0.274764038728301 0.239531425785678 0.237028157370584 0.219614032745579 0.223780195771434 0.185552900776918 0.209286544978631 0.156941990216344 0.18541205454781
