"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
"1" 0.00245168771956149 0.0289623640091944 0.0350218694834233 0.0407969443401419 0.0464639408095299 0.0456587474849095 0.088624788319137 0.0998573716423282 0.0946849632951765 0.0913447876920458 0.109639469147242 0.105654383980482 0.0980087638806055 0.140490351117938 0.125641844228928 0.121539184892473 0.142744883144546 0.121228570498384 0.106509586212366 0.135330025896659 0.170497910040362 0.180822637933081 0.160283715831013 0.17908582041391 0.1958026587837 0.200876540849499 0.168320640147085 0.175401123277433 0.194334200099666 0.21317788150379 0.202062805260151 0.21259294411609 0.215353869633419 0.234331515664773 0.255516299374116 0.241596480397715 0.258310025221796 0.25237868543513 0.260435757097859 0.262800420191667 0.248899717666462 0.248605690603277 0.260244117758408 0.275931412881001 0.287389913019376 0.296334445077059 0.256161179594304 0.290162723102782 0.293180647385826
"2" -0.000841305238633957 0.0217696252562859 0.0426049431803332 0.0406922954479303 0.0466942270062211 0.0515648786738409 0.105173931910488 0.099295085316764 0.0942797814832948 0.0994073115816129 0.093787929857132 0.115939610111051 0.109458235794345 0.142306267214625 0.121549260314438 0.128515263072255 0.118911625765109 0.102322968139577 0.100221845259742 0.137522523244633 0.163915801825531 0.159464006187333 0.162132310127394 0.173990245366056 0.192394169341854 0.197659532199706 0.16417875559947 0.178777612067098 0.181759534895862 0.191306968377638 0.1917580505981 0.188978402623798 0.220213555316852 0.230179037065505 0.25081440544705 0.254844442837324 0.264947006423026 0.244286717107355 0.254236644955818 0.263606737369546 0.269215832453483 0.245752543404854 0.252675408000395 0.262353682865206 0.291470648565209 0.300890300900897 0.257654267731295 0.294553236412534 0.30295279165076
"3" 0.00935474985325325 0.0244763617888825 0.0372001506510726 0.0347724173537613 0.0497792660693953 0.0614373365280872 0.104154150181024 0.0910253794657183 0.0937427348527144 0.0956419342275924 0.110680598907233 0.124061615484931 0.111585476905238 0.128958811919557 0.135598381089797 0.127454150863331 0.134927427766627 0.12241228605122 0.119167319753831 0.14073921313544 0.174887607020143 0.160302414144426 0.138888074498325 0.171093938901851 0.183122470110098 0.18927661350845 0.163334798571298 0.169670415663117 0.203864121296836 0.203553641434372 0.20260371604918 0.211817418534868 0.218524989330444 0.240384109784718 0.254763950048082 0.250961997847416 0.261165487705558 0.2602376207872 0.248997899499233 0.259934577934437 0.250084955940014 0.240768094139045 0.258283318116043 0.266107422890125 0.290259096057805 0.302345111227977 0.258493610173331 0.299088740665572 0.300528853034444
"4" 0.0091809160786461 0.0217354071637462 0.0254267525024604 0.0333122649616673 0.0441730629720441 0.0441140197358718 0.0972336491999056 0.0855137755245641 0.0924955304717146 0.0886608758079653 0.0981146326868129 0.126054973365205 0.0985052131852853 0.128667077068853 0.12921900688506 0.129178882471072 0.13019915572236 0.117525118202745 0.116177594326887 0.151645105263302 0.166846735944247 0.162258755999616 0.156321622183344 0.181755648984529 0.18776640796918 0.198825090183702 0.160693322607707 0.186516616221376 0.202957911625859 0.211319479083361 0.199322196176596 0.202605907044355 0.228538081295173 0.220064673237817 0.246007808128334 0.250892464825216 0.252920106873975 0.236206550101806 0.250722167233367 0.267761606387707 0.248328658349131 0.250463036533215 0.257497858478755 0.266107542711614 0.293546051157141 0.29558084079076 0.247320260826819 0.296177798455503 0.295302692039553
"5" 0.00849726055647691 0.0335514154315755 0.0454591131838483 0.0390533856581388 0.0486560948584419 0.0558032917536476 0.111497986140973 0.101313524260631 0.0969157994162601 0.0970866631349659 0.109698360884127 0.127701535112516 0.117528613280518 0.124460631259652 0.12325786737254 0.13634923458956 0.135256327483389 0.115536771502847 0.11038655837461 0.149530594030663 0.174305920115275 0.167733494041976 0.152845966441126 0.19486082285361 0.204818486891525 0.205879199442767 0.163524688525796 0.176450394480084 0.194797767751055 0.210809575706875 0.213216225392151 0.206757186228575 0.23248588980081 0.251117743248393 0.261764495831833 0.265806390479653 0.266363655901574 0.254666706246515 0.255228503364189 0.267163078787964 0.264487748390067 0.248693728372017 0.260421468010535 0.270313459761915 0.307859323680437 0.310788077326071 0.26166019690757 0.293598281259476 0.303414133239465
"6" 0.00555864705296983 0.0304481041319101 0.0411715047396177 0.0418584982743207 0.0489439096163895 0.0566240127469483 0.0987171141597654 0.0866712525822349 0.101073042033094 0.102893850376812 0.101330678226387 0.125426790548072 0.10894155733942 0.131912345318877 0.122067119945284 0.130931423456122 0.138109795800586 0.120061971026028 0.122364357561833 0.144772033060735 0.168956928336306 0.167415366050934 0.150674674787471 0.185929884490506 0.20294176606643 0.210298905898251 0.169891567029318 0.172254602009789 0.19298406084012 0.201008125152146 0.20173141623546 0.208401182192803 0.216713921833503 0.240845618379429 0.25773285876196 0.267612545772831 0.266847997801888 0.259261360846266 0.263097652005794 0.280729103660633 0.263172903870609 0.255843435049284 0.270456565043646 0.281682518765019 0.302643684182577 0.315199283654993 0.274252251253896 0.29853716148427 0.301684186139594
"7" 0.0134649126060873 0.0299118096368977 0.0284983240852282 0.037885761450862 0.0506898105110628 0.0527705444030242 0.0991240325467188 0.0899422573199329 0.0979486641182967 0.0992925973897982 0.100081446566879 0.129769902925381 0.103958874705182 0.13773856066797 0.129390952247814 0.136612913590152 0.154871350218084 0.123682913672912 0.113129417883778 0.159679500249852 0.18179404858721 0.171298659184989 0.157117140796358 0.188146473047945 0.187721393945729 0.197322049674979 0.172527297094306 0.18108113445241 0.18695071362388 0.199842621651432 0.18044290852425 0.193369731951269 0.221111653217835 0.228372041607346 0.250068091830529 0.244707232459042 0.266167491557324 0.247154535457102 0.247888007639883 0.263043290920646 0.262669446483774 0.261214193945163 0.253165862847025 0.271868119217922 0.302830560952804 0.307999524220973 0.266149948785313 0.29365565477708 0.287052712076151
"8" 0.0159629990673434 0.0385447787902883 0.0324681130273053 0.0441687382396217 0.0508424149483317 0.0531074737578877 0.102506059735983 0.0926125159831156 0.0987661002953795 0.0911850270454141 0.101823484389477 0.111883718759669 0.114439015010466 0.129638839623057 0.117711373860334 0.125745411862448 0.119259031518173 0.104777973401776 0.115907218209277 0.142555997836383 0.173442290672571 0.155863730141927 0.133187697304097 0.175617633085404 0.19549895520549 0.203737812843159 0.171587207511005 0.193862482311264 0.19177244991431 0.197886064139251 0.196495236777247 0.198688949636808 0.211653174029025 0.22121300647173 0.246802310995883 0.257153313426144 0.260960631559414 0.259013177846421 0.258046724515976 0.261858955415209 0.253653181481691 0.251804850691985 0.265440015053459 0.269956777151034 0.293014922018831 0.30526970773611 0.254993073530984 0.293516838218064 0.297433485304796
"9" -0.00256866076456648 0.029178411613648 0.0340577371446616 0.0357764516545126 0.0488826674617501 0.0486630092147707 0.101943466357195 0.100261961138424 0.103531547575457 0.0994385180549992 0.0999670668249647 0.134109764023327 0.108606857718466 0.131581783033376 0.121661368600417 0.13631796859259 0.126604158937174 0.132657712015552 0.109025220328531 0.144175061177488 0.171575600940032 0.150172785493598 0.136622584323889 0.180821046295417 0.190685416511586 0.20018761652919 0.156983219033052 0.18352535505807 0.211187421765519 0.209268878985621 0.194896612627481 0.203044195530114 0.21554682936266 0.225108715327197 0.258352863939368 0.258353085392842 0.259092603785231 0.26253069538099 0.25400113943415 0.273754240030057 0.258143301684549 0.251035124936133 0.253543124853084 0.271822184822021 0.300080337179518 0.313800945463888 0.269392104039212 0.295768369257207 0.291646465089344
"10" 0.0187213908698889 0.0229199816326844 0.0345300417622426 0.0460358395653971 0.0429236575881161 0.0593054367887584 0.0946576153638979 0.0996423658011619 0.0999521658194558 0.0887635082670191 0.100493442638622 0.132084841052867 0.0966429185657938 0.129789941357862 0.133163776884572 0.121677935537997 0.125977537997124 0.11873173604745 0.113847444439389 0.145694787192588 0.174760256409533 0.167447531270143 0.156297166877755 0.183515784580451 0.191441027889569 0.196238140586202 0.160380980971046 0.176084682200409 0.201406656424757 0.207699165492692 0.199265722957805 0.194237092942128 0.226364063853927 0.234290000348211 0.247391649431696 0.253732926104585 0.259062191812172 0.256777751615406 0.262523997413647 0.276545998205828 0.257089236496208 0.25888029631387 0.263236450483805 0.266231348593467 0.285107851855532 0.31187804888568 0.259979004813071 0.301964351937732 0.294031392987848
