"br1" "br2" "br3" "br4" "br5" "br6" "br7" "br8" "br9" "br10" "br11" "br12" "br13" "br14" "br15" "br16" "br17" "br18" "br19" "br20" "br21" "br22" "br23" "br24" "br25" "br26" "br27" "br28" "br29" "br30" "br31" "br32" "br33" "br34" "br35" "br36" "br37" "br38" "br39" "br40" "br41" "br42" "br43" "br44" "br45" "br46" "br47" "br48" "br49" "br50" "br51" "br52" "br53" "br54" "br55"
"gene1.fasta" -0.252226932949253 -0.545077243694832 -0.619360220454707 -0.43900347271618 0.525792878044279 0.604827978817455 0.157670231336936 0.78158664616345 0.256056173700783 -0.850721290886398 1.54833355992916 -0.141365057956817 0.391643082823757 -1.32711093609415 -1.14427453924239 -0.882977552845241 3.34482565743772 -1.53931064085933 0.573472261343699 0.0632066386178364 0.767154855849418 2.1337585491894 -0.331727060701691 -0.0856963933760487 2.32747445763025 -0.713539388924721 0.285913036245325 2.21363656228479 0.493689379593649 -0.389045966554546 -1.32996444616089 -0.814724346854877 -0.926381603859567 -0.471530306360824 -0.132549923889898 -1.25172266617838 -0.746908133985462 -0.28004615885614 -0.0320594720252979 0.792971523228604 0.260486932730435 -0.686994689934403 0.299860956065508 -1.19782007231983 -0.881819996717309 -0.818196156915001 -0.496582854625759 0.249781985505075 0.0205889354337608 -0.012804890557638 0.227329901662575 1.25279302685017 -1.13618124525719 -0.102609203065854 1.00747765433657
"gene10.fasta" -0.824058024093929 -1.22346236169692 -0.491256394164567 -0.781024531170733 0.690451515555008 -0.88978549515784 0.603612268192116 0.0705917747088875 0.0489369656291827 1.66701420650311 -0.544451839827655 -0.211850886611523 -0.101355968716345 -0.796140794035062 0.0719373409227868 0.223337304784929 -1.18647411286295 0.552958056218657 -0.842361351923571 -0.043308723641088 -0.566563723725154 1.77389814389432 -0.772415011959719 -0.556364110103348 1.01735268685723 1.22071833361868 -0.744274500864755 -0.0945431047587437 -0.0657289310619018 1.94069663045333 1.7778069473815 0.369929772004035 -0.0985072353743301 -0.321474754890405 -0.62650576004961 0.0659484063771996 -0.16201081041157 -0.2113582632889 0.0323900177158202 -1.22913373163362 -0.206460194242898 0.0394807969853641 -1.01857313252735 -0.546394436568834 -0.0617818220265242 -0.567612541929408 0.21717634141265 1.65585530134879 4.46093308142096 0.103405263904099 -0.668471150149674 -0.155816386818411 -0.441179355903352 -1.08257400171409 -0.471157711983879
"gene100.fasta" -0.776814170799292 -0.171065828532854 -0.135867234079837 -0.760585313396733 -0.692124441274908 -0.411054356560337 -1.30426433795236 0.899070541704509 1.66490658103686 2.13468418062119 2.41963030379704 -0.811424057611284 -0.111029722781959 -0.532550947133225 -0.332473594236893 0.524259454147868 -1.35939915495497 -0.118693245017837 0.0654445714651997 -0.65342009670317 -1.53309499585387 0.08506157365399 -0.42671284862125 -0.852545951040156 0.392589898669302 -0.76759938769988 -0.928075030932693 2.31018318451606 -0.652719787662989 -0.312713180291684 1.1076182057844 0.0703829290073557 2.26745450632771 0.0962393890429577 -1.43918526899879 -1.00412177267106 -0.132774089544267 -0.705387543754539 0.66550063548781 0.907687944259755 -0.0473919138679882 -0.564315755418293 1.24327303185077 -0.5605003215525 0.650899147877934 -0.965399010209662 -1.28759685625722 0.145001044549466 1.22553917683802 -0.909847133707682 1.61132420828536 0.682026027424048 0.189048283732666 0.246159534899597 -0.343237005859681
"gene101.fasta" 0.129592835307249 -0.841603627651363 0.108873742002394 1.12299363346612 1.20387124254894 2.79616417281987 0.578332733980456 -0.635564292615349 1.50204754956217 -0.611867207273897 -1.45396282137103 -0.640830028666754 1.75277023302093 -0.148735573125428 -0.0241775824159551 1.4044395077099 -0.708861455566499 -0.686168957824357 0.198327897736143 0.00681518528852577 -1.4266819274512 -0.537628071316252 -1.31630794438807 -0.543662981961465 0.96610795014331 0.00782149860052821 1.30134006471937 0.638002643516837 0.153101364159575 -0.569555045838876 -0.48860032155676 0.591353748761254 -0.64326243754999 -0.652288489527284 -0.128587326426029 -0.782033079415963 -0.371123911264733 -0.498743336021247 -0.143656061492958 -0.875683606333911 -0.813961550101654 0.635097012548002 1.26758743583259 -0.956673223121458 -1.34800819876179 0.291060768989498 -0.844365190003311 -0.402198369761452 -0.932498791019703 -0.234010043093404 -0.011412107859747 3.23727443533113 0.683007317140484 -1.02194579077249 0.718676378365129
"gene102.fasta" -0.773431418200713 0.915672075739221 -0.387958831987943 1.62097039254704 -0.206665135148786 -0.984740908399824 -0.766868155659872 -0.53967244813833 -0.175648855640404 -0.801261727335924 0.894455738546522 -0.382758430353979 -0.00897266990276776 1.46668870065802 4.26457132191329 -0.579555467309834 -0.31111955899845 -0.397289368386404 0.312204379028159 -0.777689156605799 -0.193311647114484 0.277701484744195 -0.122268329665942 -0.735157429588939 0.609324057346307 -1.07916701554372 -0.995623443879177 0.637681831026685 0.130125312338169 -1.00368048689707 -0.360172377813805 -0.216641506065688 -0.305369425948983 -0.470405133169233 -0.847268354392148 -0.471645801775257 1.06479485225905 0.0423115169360777 0.541047483339364 1.12985923722839 -1.10879257028234 0.0712021820084882 -0.455399742549885 -0.760916277931927 -0.440219831788375 -0.656744985307446 -0.602681258686397 2.93421142376099 -1.14970979600382 -0.156142947831816 1.05689227382993 0.976486732782687 0.612395832554492 0.287522999282851 -0.621169333564456
"gene103.fasta" 0.0110789446329141 -1.2888650055737 0.607651192814562 0.413926742757626 -0.0800293872928524 -0.318703712581669 0.422208558821122 0.330578156808114 0.263645221447674 0.00902152414489396 0.849182436938606 3.15335400405858 0.509227936993908 -0.277020671447669 -1.24608059283837 3.20300896958721 -0.745351460383236 -0.865936251412691 0.0374127196384174 -1.47046037546433 -0.680720183510139 -0.304466340626817 -0.658738111255832 -0.314906397242721 -0.156471031288633 -0.144749723464434 0.293542568883994 -0.955064180400533 2.37238827712286 -1.51852246157846 -0.143441699851467 0.030619413597463 -0.720824940428072 -0.150319355600454 0.295787353777716 0.934505102273735 -0.57189586390219 -0.382820938264399 -0.436438102046054 -1.15156237635551 1.43233365021251 -0.719577419074789 0.395374342822892 -0.463198679226619 -0.716846526187872 1.23710223534993 0.638781112255953 0.20208335115962 1.65753333021523 -0.708191866711238 -1.2811016225424 0.522205691656231 -0.0958263615033337 -0.823652974412307 -0.430768225502968
"gene104.fasta" -0.441452960976866 -0.657467070349364 -0.0452307169460373 -0.975012424180918 4.26860377647411 -0.574733512631342 -0.790850590480088 -0.461008632334192 -0.802537049958797 0.956411659253477 -0.377026167429026 0.764954443466564 1.51516334728999 2.29239717628462 -0.543372295769948 -0.150268071804446 -0.894139406901335 -0.428241312262839 -0.233997283380869 0.93901094853277 -0.719008781308637 0.732062084558703 0.0725011528684185 1.14034092843296 0.866053018350441 -0.646698925442164 -0.845467304523203 -0.548159060972995 0.0672520430158156 0.795780958496794 0.224733517642316 0.418933096284833 -1.08923038857247 -0.314636649629729 0.871368596435731 0.108551230305547 -0.22227771687165 0.0277768865545033 -0.814569602267382 -0.293244482388567 -0.438408981075731 -1.25270251131342 -1.22810815410128 -0.128729537445605 0.165045896610702 2.40220042616995 0.430919363805027 -0.138705466305042 -0.200774901508445 -0.143340533171613 -0.0970010297521078 -0.987558058018815 -1.07475833001965 0.483965841048664 -0.985308481787352
"gene105.fasta" -0.787322737285186 0.827678858192968 -0.814108540119739 0.0882996464755326 -1.44859149971051 0.595001756738888 0.0963463101883747 1.83073900103516 1.02679327338065 -0.0185881337305423 -0.464949299040377 -1.23619962543807 0.439703548241353 -0.697765984404217 0.330694724760499 -0.327910705509223 -1.25038575405703 1.28619014747877 -0.645593888722152 -0.947500380983581 -0.744189583308921 -0.850257911638039 -0.222744735105984 0.893492240943706 0.693118418200473 -1.02089071793822 -1.39574936712622 -0.336817681527228 -1.15858775555462 -0.515184832923987 -0.675244385094419 0.638210074219083 -0.419096594844327 -0.61478731265715 0.899927572818003 0.582687684441389 -0.341183184647208 1.7843583225943 2.10742645623664 2.24520332542706 -0.788532862367351 0.0142752981181717 -1.3556564679103 1.02501073086182 -0.158791203484807 0.969190562993022 2.1726079610839 -0.244045415834293 0.315754890528171 -1.54611100152064 -1.56639511439222 0.23345697518449 0.184293767134945 0.365913338024641 0.946807791574566
"gene106.fasta" 0.182876673794187 -0.380421005937084 -0.939479719455165 -0.504876174890636 -0.592964456513025 -0.342842468073461 0.857516746390316 -0.669774008855827 -1.13156886439 -0.18368870452842 -0.203466532660014 -0.602301303894373 -0.562736605744261 0.124282669019601 0.0409980979881527 0.775444876870113 -0.654223668119608 -0.520757647518905 1.67968950872619 0.859680428777623 -0.200368209514739 4.19207447851605 -0.147635626781587 -0.415699788970794 -0.508807961897612 -0.793026364590854 -0.524923559341309 -0.175853139966454 0.180291551904574 1.80641735918846 -0.904924070839139 -0.502917519203488 -0.778120515210619 -0.257534567876869 0.378414519269532 -1.20931797956478 -0.181232309295995 0.220368714668132 0.440492331493154 0.0956581435136113 1.095009948529 1.89879322032593 2.7517302085591 -0.482526557106578 -0.545954147904923 -0.505735542657752 -0.921778519229893 -0.833999656050534 -0.557861855686861 -0.132255469837851 0.432828828069669 -0.8530054918124 -0.714978232253476 1.30732594145488 0.117663999117024
"gene107.fasta" -0.513606184815528 0.790026765176801 -0.816475771443727 -1.08044010108701 -0.729601039819917 -1.01918633810068 0.254639846324404 -1.31304074768927 -1.38022563462068 -0.660011629280205 -0.112597072788357 0.172201376612953 -0.617281905257539 1.21261985059581 -0.881260800748615 -0.214258423282601 -0.792561428812624 -0.902985850716234 0.0087705514274159 0.2320848604478 -0.179697321817331 0.0959577439914603 -0.691745004195603 1.32393369270593 0.482071340884591 2.40645995249021 1.42178232738607 0.297244825948266 0.207490371235583 -0.149070930460263 -1.20261020037995 0.373457281228353 -0.288950328304115 -0.293842004051274 1.11530694696691 -0.915236534473299 -0.659884239876244 0.331954392195226 1.42230655149712 -1.20769822491729 -0.00228610511115656 -0.532561793812128 -0.830915659624451 0.0260477740078681 -1.46796305000318 -0.851079201019934 2.42484271934915 -0.697753501986055 0.875937547151076 -0.641558578561853 1.20662348596366 1.96186936931089 0.981906227234045 2.29835603579588 -0.277506228870364
