"br1" "br2" "br3" "br4" "br5" "br6" "br7" "br8" "br9" "br10" "br11" "br12" "br13" "br14" "br15" "br16" "br17" "br18" "br19" "br20" "br21" "br22" "br23" "br24" "br25" "br26" "br27" "br28" "br29" "br30" "br31" "br32" "br33" "br34" "br35" "br36" "br37" "br38" "br39" "br40" "br41" "br42" "br43" "br44" "br45" "br46" "br47" "br48" "br49" "br50" "br51" "br52" "br53" "br54" "br55"
"gene1.fasta" -0.235963259260499 -0.558064487627331 -1.11086294857724 1.05014241031243 -0.571303598779715 -0.143874568750796 0.0345770792835642 0.5663150128656 0.24239692428461 -0.545539209073757 -0.49894030963974 0.60758761322922 -0.9218394767691 0.229514890073108 -0.741131405534638 0.787644330860302 -0.664185346560006 -0.0141012688191055 -0.679462439801785 -0.454629584848446 -0.673188493345094 0.415622079830138 0.305108437873256 -0.707563809777717 -0.601208381074555 -0.293414221812266 1.50480761001331 -0.77402597482156 0.511330824426047 -0.035147379460749 -0.478582495031307 -0.882133955410687 2.92413492606918 -0.837824191913321 1.8282244397002 -0.0256909196735159 -0.744031657418678 2.3959525293793 -1.11335922502365 0.543333291231157 -0.765811927714251 2.90178600155228 0.260678133865962 -0.968043849678001 0.382410308457694 -0.520914197307015 2.47050312372788 -0.537782115110848 -1.12121499443496 -0.0795641103810244 -0.933990193690778 -0.375029146788397 -0.487421812420515 -0.604136663139805 0.737907652435621
"gene10.fasta" -1.23826534544018 -0.734315823538216 -0.958839967825768 -1.04289929215934 1.0719771770721 0.0433865379761134 0.865676414300591 1.18674866842611 -0.669824155263888 0.340209038715815 3.52365141276787 0.129184206540182 0.226232124442872 0.778998163940759 -1.1560159367777 0.0404774010476712 0.400629118311655 0.513984236100469 -0.463289518976302 -1.39196062485954 -0.296081575964701 0.243101478717142 -0.675224521103098 0.0172513674033107 0.289435648887209 0.498701626860983 -0.023364880425115 -1.48103157164484 -1.34228629166973 -0.189943622716173 1.10781255026868 -0.799661902239131 -0.589450704236306 0.602014263949358 1.2958675686943 0.557747818052638 -0.445744257963594 1.07517477486657 1.66994748545691 -0.55515184016583 -1.21467860384365 -1.30718948298387 1.39570691971277 -0.889534970077459 0.361989535295835 -0.514553842273817 -1.37429578835919 0.401413467654954 -0.739640428852055 0.305710401128769 0.137372216492091 -0.238212997676532 1.75512847603274 0.923335145567935 -1.42740729764837
"gene100.fasta" -1.04538120771185 -0.581704097239569 -1.22794152347215 -0.69015988973087 2.08184768826894 -0.212788983599866 -0.33269201006259 1.11798034367599 -0.362858095898289 -1.19454608946717 -0.0412723545527834 0.263496722654989 -0.491827186348814 -0.391306425521601 0.182216241649759 -0.138784289990006 -0.293291147996907 -0.930658525530252 2.37169302981856 0.610673490100149 0.359196716401729 -0.121657589564163 -0.971645774690261 0.0464463030458576 -0.217564343523866 2.30388396122756 -1.40178884631654 -0.123061409459154 -0.42198749395521 0.0245634174580942 2.21933573230054 -1.09569876933744 -1.70334886852269 0.57062128648079 -0.116002279460346 1.37023257884953 0.604664316728125 -0.353931719868923 1.53687359843018 -0.158430947364068 -0.228827662929785 0.320632103106628 0.761196348578961 -0.864263728546096 2.17855711408435 0.957309534754114 0.99719259442417 -0.989274127038122 0.0227372037685507 -0.320671071242675 -0.252565427193195 -0.985704532431438 -0.513085659374771 -1.45762640013678 -0.669001847729321
"gene101.fasta" -0.456103371429048 1.30763281063191 -0.63898666406875 -0.451064713672346 -0.614833508774899 0.256860452722447 -1.40465702005034 -0.339070607049291 -0.658257484730137 -1.12488058207888 -0.62677355106487 -0.352120062557128 1.29475055412472 1.51217982872374 -1.51279145816119 0.858238675023911 -0.837851562733714 -0.316849300065655 0.129480329959371 -0.4623447866892 0.697548691038931 -0.522419069228228 -0.474746833572457 -0.890703185504742 -0.602555054032868 -1.44125608868415 0.756947538676759 -1.18202045613672 -1.20552403026728 0.696919895059665 -0.561776399699744 0.95514010041744 1.92627781530364 -0.570515616458055 -0.510265515951114 0.0764338389034832 1.94458973485767 2.99886385656744 -0.834076405502584 0.408961782681891 0.438529421726665 -0.427696688028302 0.349206252701581 -0.704270316339119 1.14923247046206 0.610278927555856 2.33803450121484 0.375884043510498 0.0171565674807959 1.17950535511936 -0.643116976537485 -0.199669926762642 -0.942990409613095 -0.180742831254155 -0.587722967766462
"gene102.fasta" -0.469682870904692 -0.790959251891237 0.493518611592376 -0.73394274009962 0.139845210691744 -0.786770577936465 -0.848277766877676 -0.495064156670283 -0.790785180071724 0.102537364121446 -0.955482974715034 -0.0983414006323041 0.483922418768234 -0.368097252393973 -0.353165498764635 -0.753540935292978 -0.643218302014476 0.0509252350592551 -0.24800519770041 0.567018828029686 -0.158657801721236 0.137261516492266 -0.515641928893851 0.222148541269166 0.162773353968388 -0.690958323242822 1.87181497642526 0.219867630345389 -0.931499052345212 0.0114574331832148 -0.777840785106525 -0.628683626666371 0.220101119918486 -0.373844078352989 -0.153914159298003 4.45453814930941 2.55633074551741 -0.821325564062191 -0.498254058340991 -0.0855822200490265 -0.0764731463620079 -0.673640531784933 -0.0835836561468934 1.16845267406496 0.173895683139741 0.838305424151493 1.16666727679366 0.626602352046109 0.0753648608715061 2.32755661673161 -1.07457646391856 -0.7060558189765 0.211421021074317 -1.42547644914318 -0.270985273188326
"gene103.fasta" 2.58971833172887 0.473642610562977 0.870755368692082 0.557382970411767 -0.947671467495928 0.385026343540503 0.810187969892742 2.1026422311173 -0.0264368069927841 1.03355409815808 -0.329778066781815 1.56537024154283 -1.05939488018934 1.80178457329495 1.09877419129733 0.119262659973165 0.832709279003407 0.641315723528156 -0.569232827582441 0.0377549922059771 -0.701444660516374 0.0974900152977938 0.493285872359498 -0.860100773947655 -0.38483958398784 -0.0927821000840798 -1.24907543748008 -0.514303610109552 0.420243688451555 -1.72360790325295 0.0653364744499426 -0.853979910860496 -1.12654394164703 -0.826409109841005 -0.98347355812279 1.89230283709165 -0.0384237970268529 -1.04505069773747 -1.08756477138833 -1.00525331019946 0.16776888630418 -0.622112898593908 0.317812513702002 -0.112339295411608 0.30919501473245 1.5557492909476 -1.50013535172616 0.356268553261518 1.26659278777328 -0.480099513440513 -0.747579981985454 -1.55490688548717 -1.1988525649151 0.336248040306679 -0.556781852824105
"gene104.fasta" -1.31776416324202 -0.784338006555735 -0.901715849067487 2.14020633290183 -0.00348825982350565 -0.733202480752771 1.06560540375595 -0.99498829750266 0.652234870013053 -0.554886308221249 -1.2929090233327 -0.600720988963865 -1.04113194461164 1.81173639037891 0.00325632654492908 -1.48894156280183 -0.463953120817266 -0.783741530018408 0.648178525942281 0.0246600691903997 -0.173554095741231 2.29774935273018 -0.752773837629906 0.199611963961908 1.34787646018402 0.0698522167397397 -0.87874567602492 1.33749973609173 0.180551682786363 -0.693882393638858 -0.360619003868628 -0.607375020706932 -0.412696399754433 0.164674447787458 -0.823894535764912 1.70683015720203 -0.120946287160455 -0.774616785552719 0.299721076748592 -0.252126541453706 -0.369988986778938 1.00050519772873 -0.49442401878496 0.136202566349409 -0.473726654314187 -0.792266967422653 0.864367173400801 1.0587434002024 -0.188885798363984 -0.42193345612682 -0.463754445232611 0.54969518964593 -0.296391388104518 3.42533750513055 -0.670712217280687
"gene105.fasta" -1.24622871219616 1.57680825849325 0.54628136006956 0.43732465244811 0.420263746583461 0.0358699735252587 -1.32890425748461 -0.399196534747805 0.394328498831154 -0.0638560098854638 2.21134190073087 -1.41487852217106 -1.19779911274338 1.14848335862034 -0.31790799782856 1.81352613617303 -0.680434120484857 2.5415503821544 0.68933972904754 -1.4089924193132 -0.0266144368156299 0.824025244142622 0.448838711384245 -0.252895839977634 -0.867553566201159 -1.11668079006116 -0.0801190923718556 -1.5255532350454 0.345023551428509 0.582889708899095 0.487179188488262 -0.797393212962807 -1.08262273794123 -0.188477361587772 1.27318524691901 -1.31381783927422 -0.848706763959048 0.799880036920377 0.333409834730368 -0.730909065770344 -0.427970796856546 0.90003822698471 -0.0750326642127306 0.708350861740793 -0.915116252648514 0.113121021956647 -1.48252743058584 0.433323927375531 0.707439692373411 2.00375009980702 0.202016928571361 -0.912816265032974 -0.136886318588825 0.0741623226724446 -1.2118612443226
"gene106.fasta" -0.0214104819687635 0.374469981011821 -0.276383871778672 -0.211722479121051 1.33492271636654 1.92337689835185 1.88745741118775 -1.17101546912396 -1.42320215373859 -0.855067458836573 0.780052754723107 -0.966815510720999 -0.491645881563617 -0.105639558350911 -0.781313970135543 1.08995812581643 -1.27808118893544 -0.485783872727027 -0.355198535534774 0.0782899261183941 2.32958711248263 -0.267437028523222 -0.703491022781029 0.351518245881034 0.139470985212971 -1.19431595081386 2.02239988424631 1.72869610907582 -0.208533693278988 0.663233053627825 -0.623024815541933 0.118487452420264 -1.23506085749793 -0.40509788759121 0.20373482145322 -0.822460751074728 -1.54977424123269 1.3616534873973 -1.2120895705211 -0.471760712974424 -1.53015418451475 -0.0976786024825352 0.785737691465468 -0.600519396639018 -1.23737547186617 1.0515726922428 -0.948630409359292 0.489603409461039 -0.820762835901154 0.923201803466824 0.517068006073175 -0.0332745935239633 1.11338395457068 0.961474432477587 0.155371503523075
"gene107.fasta" -0.247994038961294 -1.49521622757573 1.62793781776499 -1.05303381996404 -0.350603786648606 -0.385647624224315 -1.59037721458193 0.150484697779591 0.74156324199392 1.79148579772109 -0.388255921703864 0.0259940547270297 0.442004885754745 -0.534339280489922 -0.976606507025935 -0.641388498257894 0.41466693393831 -0.96185421121062 -1.31846315401514 -1.62393859577901 1.3570952275884 0.659944220991138 0.839304565185239 0.449077895242082 2.60396133191743 0.59856875851325 0.392480399978778 -0.767599471828038 -0.425260570860076 0.47679418863001 -1.39642291942758 1.62088291930477 0.450742742447069 -0.932143655240047 1.28442062008039 -0.839862067035333 -0.615780096600726 0.783901559724019 0.162999890774337 0.647690121594764 -0.678030627971807 -0.854060546518433 -0.280404515046993 -0.125561709381073 -0.671645336679419 -1.21764888777804 1.01456296945552 -0.363234782043554 0.0940838315687128 2.57257556865435 0.419031924543841 0.487338684104652 -0.804298713681635 0.32533942781375 -0.895261497261131
"gene108.fasta" -0.186894779488029 -0.823549768292101 0.742393211826657 0.692313886829126 -1.09222399718555 -0.543849151341393 0.777414201061801 -0.559527582718971 0.626706487766201 -0.434240078313668 -0.889977476903274 -0.506005717875895 -0.7946897370475 -0.358209107078615 3.67665804825515 1.2792654848226 1.57825102148359 -0.491768899332342 -0.305788423980661 -0.568175900512656 3.26357049213285 0.429726124777749 0.466596441643019 -0.566715027238654 -0.756229375429233 -0.944248889607677 -0.416502147436305 -0.478488381110681 0.0925737852795168 -0.340952714161748 -0.399640760418763 1.6299126859425 -0.937231100957547 0.424913373413555 -0.797144366095715 -0.752948351995213 -1.02713192064452 -0.344513350988966 -0.166189748872366 0.675813810864838 -0.495087982518824 0.538232103682835 0.174167502922195 0.908874045683193 0.0372270418602568 1.65018744742148 -0.674817342017958 -0.986783098778494 0.539241912457825 -0.841927214202053 0.529231536548906 -0.773603623607719 -0.0515157546808029 -1.2671278553313 -0.15957102051065
"gene109.fasta" 0.850581471309454 -0.813950786575143 0.888598741079224 0.692721076871038 -0.635533544028653 -0.234924800886611 2.99178003427857 -0.318131655167468 0.418739195560029 -0.462689658774261 -0.807050028478796 -1.08168655416447 -0.461920975078626 -0.36091355438359 1.7429430620482 -0.263012973542696 -0.823318941489322 0.11552992191722 2.33708875348267 2.42495908122242 -1.09190087684186 -0.400989104125591 -0.0353861395447197 0.046968523418928 -0.0114179730158233 -0.385266282054835 -1.03878144312722 0.783759212748024 -0.511168572738278 -0.814227723422075 1.24433777204837 -0.17096068104447 -0.896573054919048 0.128422193225235 0.046139959986547 -0.61979848285711 -1.02560866152826 -0.102746801847876 0.123268976512246 -0.45107907108536 -1.05859419010429 -0.83823497193532 -0.685044970182636 2.59751291158957 1.1789257023801 -0.654415080559218 -0.949740802565513 -0.850379630757736 0.372508860782505 1.56695142397809 -0.503967743102691 -0.558400789367868 -0.447208320053908 -0.305737139290232 0.119025104203141
"gene11.fasta" 2.6494205636957 -0.526678556075995 0.2191590425304 -1.69090322035126 0.305508173112735 1.79545584103982 -0.748032513650283 -0.206194886345887 -1.21530494608027 0.583174127023573 -0.5265835981261 1.60829359890825 -0.192716401858665 -0.163873776889194 1.05774961287126 1.05926756271722 -0.322536971785782 -0.790067635598767 -0.166233399977137 -0.698561305160078 1.77578555768964 1.42836614762061 0.369415160981222 0.227053911153755 0.658249647168135 -1.26435181030916 0.057999867513847 0.665776946182933 -1.11214804160827 2.14942390115045 -1.40383800149399 0.0956434857354798 1.24521425553352 0.813557821603493 -0.351016607227371 0.954245783715565 -1.12366815118587 -0.700058472687292 -1.43591299727964 -0.986659708293612 -0.256908655277423 -0.412611989891182 -1.3119837331557 0.168042398881743 -1.14510031058663 1.43224346283431 -0.0808589646668915 0.263389187130657 -0.608141242363105 -0.178715211290698 -0.715632756692262 -0.283106854139651 -0.685070321242696 -0.842836655783968 0.563871640280544
"gene110.fasta" 1.08825209997736 -0.173354522801581 3.87090698562949 0.90396978862537 -0.985501265918479 -1.13828209277818 -0.0790692679500709 0.407655128694523 -0.480598767374371 -0.404076759588992 0.45175007849244 -0.922574718033399 -0.570781977193663 -0.687516648019025 0.337527016966118 -0.949626574020341 -1.21460477454523 0.0690806279097855 -1.04368368713963 0.705764266408152 1.9317716333573 2.21819602240579 0.411140850022853 -1.13175160155439 -0.405766046613568 0.589140155599418 -1.05074146704982 0.0437292114931907 0.51656849316368 0.756797569654276 1.84808852011474 1.05670867210777 -0.426996293991375 -0.472850087273725 0.83784981527068 0.649324373718089 -0.906849425000781 -0.567842480007062 -0.992507372046348 -1.08335326989299 0.317111493768129 -0.769437446993142 -0.811776650457604 -0.790024715286029 1.12922857369135 -0.397864627997069 0.0933226304343327 0.150640628810967 -0.400465801804983 0.444620973370289 -0.834235518680037 0.297646433629927 -0.684216191963842 0.316442685965269 -1.06688467730558
"gene111.fasta" 0.255475948335848 0.304693012683917 -0.638595978292738 0.706881432100878 -0.989272329385548 0.296076699928298 -1.57535174872998 -0.806009765547652 -0.596643981239816 0.595721768543046 0.578829644579264 0.644795247978642 -1.4840465692432 0.762006938632903 -1.20945435518323 1.12039118402291 0.310186577061134 -0.749109805321796 -0.0216985990940872 -0.845760198909456 -0.724294034865739 -0.106150509376286 1.62785982566474 -0.358685851698649 0.923740590797128 -0.710203888592529 -0.60710911252527 -0.204404847789328 0.506810307017117 0.519249059731413 2.20414132956276 -0.528154090794642 -0.662663208369284 -1.16477692783609 -0.243055312857265 2.53518253597495 3.38718243401269 0.756549728128941 -0.145305041648018 0.281639158158416 0.659019479993413 -1.08487603713895 -0.719724229697437 0.226072106887467 -1.06588850673499 0.071698790028084 -0.769371955968781 0.0264755812299581 -0.812906941840725 -0.590431592716963 0.0896290480734562 -1.4299629826818 1.28914071606189 0.618330109453929 -0.453870850562934
"gene112.fasta" -0.623149456363376 1.451009035567 1.68627381536545 0.208529724423106 -0.130723499244858 0.380623978182037 -0.203236374877113 2.09365710728221 -1.6270306751758 -1.14914143448218 -0.16566968982137 -1.02660792826264 -0.975525541483845 -0.256118744324365 0.628828800103164 0.628263519822231 -0.645021321481404 -0.466960584866834 -1.62452819502531 1.42021038835845 0.175452955293545 -1.00944860436875 -0.821628120345667 1.35639930787788 0.607295691333141 2.2793193968265 -1.29785159365653 -0.993800966965155 -0.319348704433821 -0.412459123714869 -0.943390371476323 -0.611615048138414 0.361384347865095 -0.892129877754715 -0.326006218661452 1.05865722576551 -0.640670919196463 0.20167770753157 0.692875731238196 -0.666836244069005 1.26887448520797 -0.204768286164838 0.0118856824642028 0.849344021389217 -1.63800570487545 -0.502473131787758 2.22274905362635 -0.728412685984956 1.18488402236311 -0.603564746568413 0.370173501939623 -0.244833672745674 1.25257463600898 0.180152183165344 -0.820138852682559
