"br1" "br2" "br3" "br4" "br5" "br6" "br7" "br8" "br9" "br10" "br11" "br12" "br13" "br14" "br15" "br16" "br17" "br18" "br19" "br20" "br21" "br22" "br23" "br24" "br25" "br26" "br27" "br28" "br29" "br30" "br31" "br32" "br33" "br34" "br35" "br36" "br37" "br38" "br39" "br40" "br41" "br42" "br43" "br44" "br45" "br46" "br47" "br48" "br49" "br50" "br51" "br52" "br53" "br54" "br55"
"gene1.fasta" -0.57840803417448 2.066632546106 -0.347371875988187 -0.901342893644199 0.399134160889534 -0.644048884204615 -0.667818071832109 1.17870913903191 -1.01730137054965 0.69728761177598 0.983421050575945 -0.608843326383093 -0.0967172806085221 -1.02540436013991 0.316439077764536 -0.0116876235949333 -0.0976755312957899 -1.39061754333857 0.759405324065676 -0.702873183745469 0.145704440578589 0.105978226279172 0.436149664414232 -0.782003831698751 0.958395795057261 0.270902596912471 0.205736857431958 0.330627487758454 -1.38366404964463 4.26357922171673 -0.773379834056703 0.429727889101965 0.486569290068343 0.719377206418781 0.189343819759836 0.366747805693195 -0.24363863720269 -0.908780874428776 -1.06614663668599 0.601197630358766 -0.140343367185658 -1.52044941389764 -0.204363995475699 -0.0499517467504382 -0.712721127767223 -0.184316486354263 -0.341645024686195 -1.69261049341578 0.6354015469663 -0.678091729351051 -0.403801062474923 1.96005623603537 0.0506112575580588 -0.663931883396214 1.28281429165311
"gene10.fasta" -0.0822795857002881 2.00120727226567 -1.601548583109 -1.42198390397243 -0.0213074132863554 0.295780667097421 -0.295547378831266 0.69243614831691 -0.820890764957407 -0.690235796087376 0.109396519506077 -1.48759451254486 -1.34617496397385 -0.828462218334317 0.87367875962865 -0.338618794403553 -0.864961339308558 -1.3341584702235 0.331066558329757 -0.196387209776036 -0.316803712330623 1.70010866796993 0.494256770127793 -0.523176943991391 0.951897182468626 0.235684682220202 -0.128486074594275 0.720419328202947 -1.47294185397919 3.11345225464738 -1.15822641095108 0.0443052684024602 1.04969778229876 1.0394978010267 0.526444211726904 0.965617682700604 0.0437364190277252 -0.933935869707898 -0.984903236756661 1.31025306086283 0.298162247666961 -0.404827059169113 0.159248893305604 0.0283432720732323 -0.333979604929659 0.280517844021005 0.961795536510963 -1.06400102450216 0.77577841983098 -0.908400016173536 -0.576654292277052 1.55821613775495 0.644061588064688 -1.64188362051212 0.573309678327841
"gene100.fasta" -0.37288848288913 0.623246501979321 0.25363804771011 -0.917155385921186 0.783617032521823 -0.0339816275917007 0.17967143237124 1.36494730149444 -0.186606473380161 -0.44235162896072 1.19473542321501 -1.0295454154861 -1.03006366732494 -0.978753484169379 0.0116788470701555 -0.0825651945174936 -0.985124714234821 -0.268514208778364 -0.0596113075723384 0.267215867463622 -0.892861739609657 1.63639303675404 -0.496410751388747 -1.91640505184114 -0.114553951515975 0.056395933081961 -0.036707559344492 1.08232190842902 0.475820458778687 3.85158177278751 -1.72508864425771 -0.533051064467122 0.980367279127167 0.241960091285659 -0.777033108209608 -1.14694332776403 0.834317938988106 -0.0312353029091945 0.24594146468141 1.63070016572742 -0.849349488787185 -1.59727961277464 1.37848508712984 -1.08752198464772 -0.274310457004778 0.214495935769137 -0.411355524270311 -0.477757501819035 -0.506820284151884 -0.226798700063356 0.449131810075165 1.59840300171259 0.440186660068569 -0.767787826569407 0.461180474000324
"gene101.fasta" -0.597322065899327 0.905162289913413 -0.527212534437784 -0.186381319796269 -0.474364491716467 -1.03505037575716 -0.386496819891454 1.63326810597667 -1.54000683089844 0.192241989513094 0.393633063969607 0.329525147005495 0.0303069939156521 -0.645242922963599 0.350034136153177 -1.3450800559356 -0.166845531754722 -0.97050441460637 0.46248505838447 -0.689103979467222 -0.582001268341821 0.6913656315302 0.232044007252229 -0.702145800327538 0.574177098162786 0.236442985345074 -0.216317888435479 0.663149669453779 -0.752447085641569 4.72358053300218 -0.379653528883331 -0.555737256323319 0.596282385180333 1.74031098883834 0.104185064651647 0.0299168521389281 -0.191270825843221 -0.724247077741683 -1.07157538081259 0.769959743013809 -0.425610663453184 -0.626427065663015 -0.992202043418811 -0.0792883752883097 -0.0398717104278127 0.584670774349196 0.317550002326029 -1.22295729273831 0.113632168425329 -0.500358007905224 -0.0642163249312733 2.5165481541397 0.042285087299701 -0.587065407205838 0.0442464165659041
"gene102.fasta" -0.804482349613132 1.25903036012424 -0.683977222445391 -0.519729618278987 1.3089965147516 0.41483658662269 0.280766821241627 1.68224939132339 -1.467435346864 0.396162220975354 0.373793537002763 -1.01509393139159 -0.178894843144407 -0.986667572719789 -0.437893651933996 -0.486740158878555 -1.09764512101527 -0.9243479172815 0.374524520389408 -0.417137726657627 -0.444157373567949 0.989576907508557 0.516108403312793 -0.372166299377157 0.748321504832221 -0.628536709373475 -1.05000642020807 -0.479747005406061 0.463890025497844 3.3086716036596 0.217446636468172 0.438718767617594 0.762739864061275 1.46636292677256 -1.40518726843929 0.11950653368093 -0.0356397154926184 -0.838211079791672 -0.464763093427516 1.0841577216277 0.284046920360778 0.809833593696342 -0.830381914197714 0.697990244154278 -0.969715324474768 0.411001353466892 -0.829764544678983 -0.693176298037374 0.776998446003715 1.47505850256206 -1.48008524707592 1.74023594620729 -0.86105467438529 -1.98189987268812 -0.0164875530754667
"gene103.fasta" -0.870523177684883 1.17562694640737 -0.970273505323026 0.0730439313541464 0.409975072624185 -0.0351114249667282 -0.0690964556199365 1.52736353281422 -0.605222913099994 1.74116731016037 1.01686354237178 1.07622873177668 -0.45031797909302 -1.75079523694043 0.193115582940504 -0.225992006959927 -0.561232154939994 -1.26958026560132 0.621786875980568 -1.38721358887728 -0.544694236946316 0.0819864247799297 0.276521811053234 -1.18438102676785 2.62609803262772 -0.474125378470556 -1.15819835384071 0.167103438012836 -0.430943029031613 2.33691263991258 -0.689905825182472 -0.667801280029192 1.60749479408692 0.299656505780877 -0.742630175519231 0.856859590924169 -0.447770159794316 -1.26624913086799 -0.59252153507716 0.383559808661391 0.483275597866407 -0.881282144058053 0.715539901933534 -1.14583415211982 -0.570736812794152 0.763552537294834 -1.52689699129219 -0.210033668942402 0.429418313714821 -0.0606878458753255 0.138395791033448 2.11616875184471 -0.633344897332168 -0.505054678868126 0.810734565958935
"gene104.fasta" -0.123432856677359 1.47264373041789 -0.762802635305371 -1.37820404170551 -0.15130748626534 -1.3782967590459 -0.427440741335968 1.39943857479082 -1.76490757464892 0.667661020542618 0.333368516603462 -0.525613906869081 -0.0148884413511915 -1.01971006963664 0.565755203963587 -1.06774472563672 0.0317668339813617 -0.789816959218426 0.51340218101307 -0.19529666395771 0.741159003064022 0.392754195703395 0.412881524229907 -0.0530735549458918 1.23484724435641 0.59034456826055 0.0585698599555336 0.680507591801243 -0.366561163441717 4.54953032446161 -0.960183426580284 -1.44875136157306 1.09295590653356 0.944758966058583 0.236772476183188 -0.294652449214234 0.0313802549527997 -0.976273996078386 -0.387395536627709 1.54425003355538 -0.085131854642232 -0.867795792029407 -0.293497963272037 0.0974288346910012 -0.727640893337683 -0.505219637293936 0.333725846588685 -0.826420268305105 -0.0444563837779708 -0.0213216977533143 -0.500327436921653 1.28188549929136 -0.488684299377622 -0.732516324779221 -0.0284212893944384
"gene105.fasta" -0.288544834031972 1.38459677621815 -1.3348806640252 -1.25201354751415 0.103431482999945 0.00611033115754869 -0.200867350884721 2.08195214691846 -0.436484377990857 0.412427953817483 0.665037235286872 0.467609346456064 0.915489887658812 -0.468984265459302 0.203745756382104 -1.346334126107 -0.127451384931517 -1.06301072121628 0.715310338436766 -1.66787637648897 0.128199989695285 -0.336173443983129 0.346217080877403 -1.40966786452517 1.2404320393826 -0.946044698644087 -0.173079370667958 1.12113092355469 -1.66642555316581 3.48668801989385 -0.826309754903577 -0.441964408325452 -0.0411641747008757 0.151923453113114 0.565994422992281 -0.542705457871742 1.08163057183214 -1.16405223574967 -0.410860471003851 0.433846075250589 0.206693274461295 -0.048185850590881 0.395363746949003 0.782868735014126 0.216528525740241 -0.743990221962965 -0.58029566627314 -0.103394799383081 -0.145699490201949 -1.23651834087617 -0.572223919540846 1.17345299401793 0.601777920569754 -1.23550464894985 1.92224899129365
"gene106.fasta" -0.926574189819823 2.09858772254509 -1.3871013401845 -0.444228797133507 -0.173995057331833 -0.573038852736972 0.286924099279409 1.68146075801596 -0.11142540980407 0.222753501382881 0.60818897559288 -0.780999275628464 -0.422039329253338 -1.02651991541964 0.679197981530874 -1.41626293534762 -0.612882005754793 -0.649275559846355 1.30738068732544 -0.559347341363477 -0.0931641789122735 1.21396038994863 0.114398634468896 -0.605358676385904 0.663919147134878 -0.122627394026057 -0.934172567832439 0.440899212110829 -0.932519139202824 3.79115877638998 -0.857907670038614 -0.956823025868303 1.06780245502133 1.43326813210101 -0.149908602820637 0.0640098885659366 0.230062222161013 -0.230648361956052 -0.457907893020139 1.32050423793514 0.377447399816197 -1.38980316531001 -0.385888996757107 0.354366762143925 -0.00570656655147547 -0.582585530182904 -0.370983165651768 -1.12891839478142 0.450828505071123 -0.421718773047968 -0.373748368885103 2.09688061032034 -0.599308912221262 -0.917546667430701 0.0969359616455871
"gene107.fasta" -0.166631702121958 1.00358065446415 -0.326720220675267 -1.36648024595574 0.786713891392718 -1.18450811460907 -0.175273026190847 1.18155153545829 -0.606313186548651 0.0807209185419206 0.0287279186511942 0.343717834963244 0.21264230512371 -1.5151185600722 -0.679814844858127 -0.523256188947192 -0.419032496530405 -0.695329036835149 1.24551897234253 -0.524544041562175 -0.796438184485171 0.783270547771989 0.264341167423547 0.00702495919999308 0.792843875600836 0.653227622698518 -1.50157656841432 0.0716595769816657 -1.25032446122294 4.01345181354783 -0.881528229118435 -0.735129432194142 0.415916828462241 2.08417126956006 0.511834704509953 -0.385295369946958 -1.09558870363675 -0.0482628857536057 -0.431059812249355 1.08301249202831 0.279734575136533 -0.411557163125214 0.358002319359303 0.682841337484315 -0.157542902276093 -0.578663619371898 -0.873559637390454 -1.22427050889651 0.194139496313876 1.14934047482848 -1.34231007412973 1.80507543330325 -0.503307856103534 -0.111701736715244 0.478076284788674
